date,EggDi,Family,ID,eggmass,original,current
7/17/2017,0.074,W128.1,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.082,W128.1,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.087,W128.1,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.11,W128.2,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.119,W128.2,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.12,W128.2,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.068,W128.2,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.07,W128.2,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.076,W128.2,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.072,W128.2,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/17/2017,0.073,W128.2,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/17/2017,0.076,W128.2,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/17/2017,0.072,W131.3,W131.3A120C16ppt,3,20C16ppt,20C16ppt
7/17/2017,0.078,W131.3,W131.3A120C16ppt,3,20C16ppt,20C16ppt
7/17/2017,0.078,W131.3,W131.3A120C16ppt,4,20C16ppt,20C16ppt
7/17/2017,0.083,W131.3,W131.3A120C16ppt,4,20C16ppt,20C16ppt
7/17/2017,0.077,W131.3,W131.3B220C32ppt,2,20C32ppt,20C32ppt
7/17/2017,0.086,W131.3,W131.3B220C32ppt,2,20C32ppt,20C32ppt
7/17/2017,0.063,W131.3,W131.3C220C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.067,W131.3,W131.3C220C32ppt,1,20C32ppt,20C32ppt
7/17/2017,0.067,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.069,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.071,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.058,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.061,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.071,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.069,W132,W132B220C16ppt,2,20C16ppt,20C16ppt
7/17/2017,0.072,W132,W132B220C16ppt,2,20C16ppt,20C16ppt
7/17/2017,0.07,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.072,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.079,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.108,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.113,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.063,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.068,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/17/2017,0.07,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.087,W128,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.082,W128,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.074,W128,W128.1C320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.11,W128,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.12,W128,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.119,W128,W128.2A320C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.076,W128,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.068,W128,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.07,W128,W128.2C320C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.073,W128,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/18/2017,0.076,W128,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/18/2017,0.072,W128,W128.2C320C16ppt,2,20C16ppt,20C16ppt
7/18/2017,0.078,W131,W131.3A120C16ppt,3,20C16ppt,20C16ppt
7/18/2017,0.072,W131,W131.3A120C16ppt,3,20C16ppt,20C16ppt
7/18/2017,0.078,W131,W131.3A120C16ppt,4,20C16ppt,20C16ppt
7/18/2017,0.083,W131,W131.3A120C16ppt,4,20C16ppt,20C16ppt
7/18/2017,0.086,W131,W131.3B220C32ppt,2,20C32ppt,20C32ppt
7/18/2017,0.077,W131,W131.3B220C32ppt,2,20C32ppt,20C32ppt
7/18/2017,0.067,W131,W131.3C220C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.063,W131,W131.3C220C32ppt,1,20C32ppt,20C32ppt
7/18/2017,0.069,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.067,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.071,W132,W132A220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.061,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.071,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.058,W132,W132B220C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.069,W132,W132B220C16ppt,2,20C16ppt,20C16ppt
7/18/2017,0.072,W132,W132B220C16ppt,2,20C16ppt,20C16ppt
7/18/2017,0.108,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.079,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.07,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.113,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.072,W132,W132C120C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.07,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.063,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/18/2017,0.068,W132,W132C420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.064,W129.1,W129.1A420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.071,W129.1,W129.1A420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.066,W129.1,W129.1B420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.067,W129.1,W129.1B420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.068,W129.1,W129.1B420C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.07,W129.1,W129.1B420C16ppt,2,20C16ppt,20C16ppt
7/28/2017,0.071,W129.1,W129.1B420C16ppt,2,20C16ppt,20C16ppt
7/28/2017,0.074,W129.1,W129.1B420C16ppt,2,20C16ppt,20C16ppt
7/28/2017,0.065,W129.1,W129.1B420C16ppt,3,20C16ppt,20C16ppt
7/28/2017,0.066,W130,W130A320C32ppt,2,20C32ppt,20C32ppt
7/28/2017,0.067,W130,W130A320C32ppt,2,20C32ppt,20C32ppt
7/28/2017,0.068,W130,W130A320C32ppt,2,20C32ppt,20C32ppt
7/28/2017,0.066,W130,W130A320C32ppt,3,20C32ppt,20C32ppt
7/28/2017,0.076,W130,W130A320C32ppt,3,20C32ppt,20C32ppt
7/28/2017,0.065,W130,W130B320C32ppt,1,20C32ppt,20C32ppt
7/28/2017,0.068,W130,W130B320C32ppt,2,20C32ppt,20C32ppt
7/28/2017,0.068,W130,W130C220C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.073,W130,W130C220C16ppt,1,20C16ppt,20C16ppt
7/28/2017,0.073,W130,W130C220C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.064,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.067,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.067,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.069,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.073,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/2/2017,0.055,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/2/2017,0.056,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/2/2017,0.059,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/2/2017,0.06,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/2/2017,0.061,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/2/2017,0.061,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.061,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.063,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.065,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.067,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.054,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.058,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.061,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.062,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.065,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/2/2017,0.064,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/2/2017,0.066,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/2/2017,0.068,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/2/2017,0.075,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/7/2017,0.061,W128.2,W128.2C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.066,W128.2,W128.2C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.067,W128.2,W128.2C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.068,W128.2,W128.2C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.072,W128.2,W128.2C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.056,W128.3,W128.3C120C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.06,W128.3,W128.3C120C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.063,W128.3,W128.3C120C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.065,W128.3,W128.3C120C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.067,W128.3,W128.3C120C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.059,W128.3,W128.3C120C16ppt,2,20C16ppt,20C32ppt
8/7/2017,0.059,W128.3,W128.3C120C16ppt,2,20C16ppt,20C32ppt
8/7/2017,0.062,W128.3,W128.3C120C16ppt,2,20C16ppt,20C32ppt
8/7/2017,0.063,W128.3,W128.3C120C16ppt,2,20C16ppt,20C32ppt
8/7/2017,0.064,W128.3,W128.3C120C16ppt,2,20C16ppt,20C32ppt
8/7/2017,0.064,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/7/2017,0.067,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/7/2017,0.067,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/7/2017,0.069,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/7/2017,0.073,W129.1,W129.1C320C16ppt,1,20C16ppt,20C16ppt
8/7/2017,0.058,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.062,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.064,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.064,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.065,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.068,W129,W129A220C32ppt,1,20C32ppt,20C16ppt
8/7/2017,0.055,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/7/2017,0.056,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/7/2017,0.059,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/7/2017,0.06,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/7/2017,0.061,W129,W129A220C32ppt,2,20C32ppt,20C32ppt
8/7/2017,0.063,W130,W130C220C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.066,W130,W130C220C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.068,W130,W130C220C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.059,W130,W130C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.059,W130,W130C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.06,W130,W130C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.063,W130,W130C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.065,W130,W130C420C16ppt,1,20C16ppt,20C32ppt
8/7/2017,0.061,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.061,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.063,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.065,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.067,W132,W132B320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.054,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.058,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.061,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.062,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.065,W133.1,W133.1A320C16ppt,2,20C16ppt,20C16ppt
8/7/2017,0.064,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/7/2017,0.066,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/7/2017,0.068,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/7/2017,0.075,W133,W133A420C32ppt,1,20C32ppt,20C32ppt
8/8/2017,0.059,W128.1,W128.1A320C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.06,W128.1,W128.1A320C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.066,W128.1,W128.1A320C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.067,W128.1,W128.1A320C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.072,W128.1,W128.1A320C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.056,W129.1,W129.1C420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.064,W129.1,W129.1C420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.064,W129.1,W129.1C420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.065,W129.1,W129.1C420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.072,W129.1,W129.1C420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.067,W131.1,W131.1A420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.069,W131.1,W131.1A420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.072,W131.1,W131.1A420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.075,W131.1,W131.1A420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.084,W131.1,W131.1A420C16ppt,1,20C16ppt,20C32ppt
8/8/2017,0.101,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.105,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.109,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.111,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.112,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.065,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.067,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.067,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.07,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/8/2017,0.07,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.11,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.115,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.117,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.125,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.117,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.11,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.115,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.125,W132,W132C120C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.107,W132,W132C120C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.113,W132,W132C120C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.107,W132,W132C120C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.113,W132,W132C120C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.1,W133.2,W133.2B320C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.107,W133.2,W133.2B320C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.107,W133,W133.2B320C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.1,W133,W133.2B320C16ppt,1,20C16ppt,20C32ppt
8/15/2017,0.095,W133,W133.2B320C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.107,W133,W133.2B320C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.088,W133,W133.2B320C16ppt,3,20C16ppt,20C32ppt
8/15/2017,0.084,W133,W133.2B320C16ppt,3,20C16ppt,20C32ppt
8/15/2017,0.095,W133.2,W133.2B320C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.107,W133.2,W133.2B320C16ppt,2,20C16ppt,20C32ppt
8/15/2017,0.084,W133.2,W133.2B320C16ppt,3,20C16ppt,20C32ppt
8/15/2017,0.088,W133.2,W133.2B320C16ppt,3,20C16ppt,20C32ppt
8/15/2017,0.108,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.108,W133,W133A320C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.107,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/15/2017,0.11,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/15/2017,0.124,W133,W133A320C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.107,W133,W133A320C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.117,W133,W133A320C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.107,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/15/2017,0.11,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/15/2017,0.124,W133,W133A320C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.107,W133,W133A320C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.117,W133,W133A320C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.07,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.073,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.074,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.074,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.073,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.07,W133,W133C120C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.077,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.069,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.073,W133,W133C120C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.071,W133,W133C120C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.069,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.077,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/15/2017,0.071,W133,W133C120C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.073,W133,W133C120C32ppt,4,20C32ppt,20C16ppt
8/15/2017,0.076,W134,W134A220C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.076,W134,W134A220C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.076,W134,W134A220C32ppt,1,20C32ppt,20C16ppt
8/15/2017,0.076,W134,W134A220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.064,W128.1,W128.1B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.064,W128.1,W128.1B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.066,W128.1,W128.1B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.067,W128.1,W128.1B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.067,W128.1,W128.1B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.062,W128.1,W128.1B320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.063,W128.1,W128.1B320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.066,W128.1,W128.1B320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.075,W128.1,W128.1B320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.059,W128.1,W128.1B320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.067,W128.1,W128.1B320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.068,W128.1,W128.1B320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.064,W128.1,W128.1B320C32ppt,4,20C32ppt,20C16ppt
8/22/2017,0.065,W128.1,W128.1B320C32ppt,4,20C32ppt,20C16ppt
8/22/2017,0.066,W128.1,W128.1B320C32ppt,4,20C32ppt,20C16ppt
8/22/2017,0.066,W128.1,W128.1B320C32ppt,4,20C32ppt,20C16ppt
8/22/2017,0.067,W128.1,W128.1B320C32ppt,4,20C32ppt,20C16ppt
8/22/2017,0.064,W128.2,W128.2A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.067,W128.2,W128.2A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.069,W128.2,W128.2A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.07,W128.2,W128.2A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.064,W129,W129C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.065,W129,W129C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.067,W129,W129C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.069,W129,W129C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.057,W129,W129C220C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.058,W129,W129C220C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.067,W129,W129C220C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.07,W129,W129C220C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.096,W130,W130C320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.104,W130,W130C320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.108,W130,W130C320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.109,W130,W130C320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.11,W130,W130C320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.09,W130,W130C320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.094,W130,W130C320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.098,W130,W130C320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.102,W130,W130C320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.067,W132,W132B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.07,W132,W132B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.07,W132,W132B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.075,W132,W132B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.076,W132,W132B320C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.107,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.107,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.109,W133,W133A320C32ppt,2,20C32ppt,20C16ppt
8/22/2017,0.093,W133,W133A320C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.06,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.06,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.062,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.065,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.078,W133,W133C120C32ppt,3,20C32ppt,20C16ppt
8/22/2017,0.064,W133,W133C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.065,W133,W133C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.066,W133,W133C220C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.069,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.07,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.07,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.071,W134,W134A120C32ppt,1,20C32ppt,20C16ppt
8/22/2017,0.066,W134,W134A120C32ppt,2,20C32ppt,20C16ppt
